epoch,lr,model_id,pair,saved_at,test_char_acc,test_edit_distance,test_loss,test_mse,test_psnr,test_seq_acc,test_ssim,train_loss,train_mse,train_psnr,train_ssim,training_mode,val_char_acc,val_edit_distance,val_loss,val_mse,val_psnr,val_seq_acc,val_ssim
92,0.0001,M1,corrupted_to_normal,2026-05-20 10:52:59,,,0.01861058154006799,0.005556613897283872,22.930529770914713,,0.8694603252410888,0.018058236714346067,0.0053810849953975,23.063793623570035,0.8735036053248815,supervised,,,0.018620153792699178,0.005563825117051602,22.925026470947266,,0.8694367151896158
93,0.0001,M1,corrupted_to_normal,2026-05-20 11:05:28,,,0.01859965543349584,0.005566142543653647,22.93618337097168,,0.8696648730595906,0.01805590554518359,0.005380369759457452,23.064225559779576,0.87352366267613,supervised,,,0.01860328972140948,0.005570667419830958,22.931592657470702,,0.8696737789154053
94,0.0001,M1,corrupted_to_normal,2026-05-20 11:17:55,,,0.018591271245479584,0.005565018347154061,22.935437899780272,,0.8697374720255534,0.018052439304760526,0.0053790698197271145,23.065128895350863,0.8735459900038582,supervised,,,0.018603220268090567,0.005571738395343224,22.929636610921225,,0.8696851828893025
95,0.0001,M1,corrupted_to_normal,2026-05-20 11:30:21,,,0.018659602618217468,0.00559211421062549,22.914061564127604,,0.869325117301941,0.018046309975215367,0.005377020585643394,23.066519126674105,0.8735849709102086,supervised,,,0.01866821916004022,0.005598237931728363,22.90808347167969,,0.8693001897493998
96,0.0001,M1,corrupted_to_normal,2026-05-20 11:42:47,,,0.01861056585709254,0.005569428219894568,22.93712866007487,,0.8695886256535847,0.01804973067215511,0.005378491363355092,23.06550918448312,0.8735654210499355,supervised,,,0.018618894918759663,0.00557584204301238,22.932399402872722,,0.8695694739023845
97,0.0001,M1,corrupted_to_normal,2026-05-20 11:55:17,,,0.01862271653711796,0.00557578675771753,22.91911773071289,,0.8695307041486104,0.018042587804368564,0.005376132837150778,23.067202099609375,0.8736117895262582,supervised,,,0.018631772369146347,0.005582130220532417,22.91392542114258,,0.8695035797754923
98,0.0001,M1,corrupted_to_normal,2026-05-20 12:07:58,,,0.018588734539349873,0.005550633732726177,22.945824923706056,,0.8696189936955769,0.018042878735491208,0.005376327874617917,23.066856591796874,0.8736131230490548,supervised,,,0.018600241055091223,0.005557862836122513,22.940240037027994,,0.8695762196858724
99,0.0001,M1,corrupted_to_normal,2026-05-20 12:20:44,,,0.018593937229116758,0.005546905092895031,22.941173552449545,,0.8695296801249186,0.01803765364417008,0.0053753638978515355,23.067997474452426,0.8736559509277344,supervised,,,0.018601439408461252,0.005552846486369768,22.935653816731772,,0.8695140727996826
100,0.0001,M1,corrupted_to_normal,2026-05-20 12:33:20,,,0.018631093565622966,0.005562523631751537,22.943786490885415,,0.8693143027623494,0.018038702167783464,0.005374971976982695,23.06788194405692,0.8736436980656215,supervised,,,0.018641428220272063,0.005568865788479646,22.937720485432944,,0.8692743768374125
101,1e-05,M1,corrupted_to_normal,2026-05-20 12:45:55,,,0.018551220526297887,0.005556244559337695,22.93970817972819,,0.8700502414703369,0.017967626515882355,0.005361831570735999,23.077395887102398,0.8739710117203848,supervised,,,0.018562537573774657,0.005563357095917066,22.933542533365884,,0.8700081973075867
102,1e-05,M1,corrupted_to_normal,2026-05-20 12:58:25,,,0.01855305810968081,0.005547235689808925,22.945965759277342,,0.8699417779604594,0.01796139634379319,0.005360453725499766,23.078487121582032,0.8740196040834699,supervised,,,0.018564825371901194,0.005554398808876673,22.93971764831543,,0.8698957367579142
103,1e-05,M1,corrupted_to_normal,2026-05-20 13:11:03,,,0.018546588801344237,0.005539028375844161,22.958900223795574,,0.8699243977864584,0.017959158711774007,0.005359477103927306,23.079550903320314,0.8740323556627546,supervised,,,0.018556780622402826,0.005545713577916225,22.95311663208008,,0.8698893311182658
104,1e-05,M1,corrupted_to_normal,2026-05-20 13:24:09,,,0.01855117621322473,0.005555914570142826,22.941268471272785,,0.8700473856608073,0.017960649726646287,0.005359894098128592,23.07912582135882,0.8740217548915318,supervised,,,0.01856193668246269,0.005562902622918288,22.93502103068034,,0.8700096611340841
105,1e-05,M1,corrupted_to_normal,2026-05-20 13:37:32,,,0.0185538274983565,0.005557740646849076,22.94424538574219,,0.8700391338348389,0.01796001894559179,0.005360090076497623,23.07915282156808,0.8740298436573574,supervised,,,0.018562983537713688,0.005564072696616252,22.93853151143392,,0.8700108929951985
106,1e-05,M1,corrupted_to_normal,2026-05-20 13:51:10,,,0.018586679323514304,0.005560612283398708,22.923592412312825,,0.8697393316904704,0.017961477097868918,0.005360373651662043,23.079177483258928,0.8740184458868844,supervised,,,0.018597218976418178,0.0055678109419842565,22.917418802897135,,0.8697059216181438
107,1e-05,M1,corrupted_to_normal,2026-05-20 14:05:04,,,0.01855257743795713,0.005559118737777074,22.93699921468099,,0.8700654149691264,0.017960304390958377,0.005360276551970414,23.07883785269601,0.8740290847505842,supervised,,,0.018563206879297894,0.0055660773416360216,22.930585528564453,,0.8700287071545919
108,1e-05,M1,corrupted_to_normal,2026-05-20 14:18:31,,,0.018548812338709832,0.005543080777923266,22.955844915771486,,0.8699426862716675,0.017958977767825127,0.0053600261450878215,23.079589689854213,0.8740399390220642,supervised,,,0.01855821735660235,0.005549465890228748,22.95012103068034,,0.8699124872207642
109,1e-05,M1,corrupted_to_normal,2026-05-20 14:32:18,,,0.01856371177236239,0.005535777380565802,22.945060548909506,,0.8697206579844157,0.017958313847013883,0.005359487321121352,23.079566102382113,0.8740418050629752,supervised,,,0.018573951456944147,0.00554263814141353,22.938781498209636,,0.8696868689219157
110,1e-05,M1,corrupted_to_normal,2026-05-20 14:45:45,,,0.018548922088742256,0.00554806382805109,22.946117173258465,,0.8699914196332296,0.017956383880972863,0.005359037701146943,23.079551981026786,0.8740557346752712,supervised,,,0.018560808754960696,0.005555495632191499,22.93978874206543,,0.8699468706130982
111,1e-05,M1,corrupted_to_normal,2026-05-20 14:58:49,,,0.01855423936843872,0.0055436224174996215,22.94681941426595,,0.8698938327153524,0.017959052461385728,0.005359915934503078,23.07936982421875,0.87403801178251,supervised,,,0.018565295735994976,0.005550530866781871,22.940985290527344,,0.8698523541132609
112,1e-05,M1,corrupted_to_normal,2026-05-20 15:11:41,,,0.018543256027499833,0.005540737600127856,22.95002976888021,,0.8699748174031575,0.017954282114761216,0.005357777895246233,23.080495774187362,0.8740645322527204,supervised,,,0.018553422100345295,0.005547287086894115,22.944273805745443,,0.8699386519114176
113,1e-05,M1,corrupted_to_normal,2026-05-20 15:24:41,,,0.01854662244915962,0.00554524914274613,22.951252427164714,,0.8699862689336141,0.017958345513258662,0.0053595633691975045,23.079231393432618,0.8740418303353445,supervised,,,0.018556504914164544,0.005551874938855569,22.94551298522949,,0.8699537024497986
114,1e-05,M1,corrupted_to_normal,2026-05-20 15:37:41,,,0.018552032920718192,0.005540946517636379,22.948265244547525,,0.8698891376495361,0.017952045145630837,0.005357608903412308,23.081078243146624,0.8740849230221339,supervised,,,0.018563132189710934,0.005548202923188607,22.942035633341472,,0.8698507089296976
115,1e-05,M1,corrupted_to_normal,2026-05-20 15:50:44,,,0.018547741370399794,0.0055552270948886874,22.944307537841798,,0.8700748587926229,0.01795418985102858,0.00535844952996288,23.079950122942243,0.8740722154344831,supervised,,,0.0185586815148592,0.005562237603714069,22.93843051961263,,0.8700355625788371
116,1e-05,M1,corrupted_to_normal,2026-05-20 16:03:50,,,0.018550048089027407,0.0055477596387267115,22.946721029663085,,0.8699771168073018,0.017958307589803425,0.005359488997608423,23.079601198904854,0.8740414390019008,supervised,,,0.018561019856731097,0.005554591060926517,22.94085037536621,,0.8699357138315836
117,1e-05,M1,corrupted_to_normal,2026-05-20 16:16:58,,,0.0185543260961771,0.005544435549279054,22.945863908894857,,0.8699010965029399,0.017957834904108728,0.005359334709175995,23.079558358328683,0.8740444475991386,supervised,,,0.018564594209194183,0.005551289887726307,22.940131748453776,,0.8698669585545857
118,1e-05,M1,corrupted_to_normal,2026-05-20 16:30:07,,,0.018548221815625827,0.005547849528243144,22.945575600179037,,0.8699962790489196,0.01795557212148394,0.005358884320514542,23.079837268938338,0.8740625868933541,supervised,,,0.01855811052719752,0.005554569135109584,22.939745533243816,,0.8699645873387655
119,1e-05,M1,corrupted_to_normal,2026-05-20 16:43:28,,,0.018550268734494845,0.005553870679934819,22.946081341552734,,0.8700360214869182,0.01795702973476478,0.0053594518954200405,23.079031610979353,0.8740540216173445,supervised,,,0.018561467422048252,0.005560892999420563,22.940100651041668,,0.8699942577997843
120,1e-05,M1,corrupted_to_normal,2026-05-20 16:56:40,,,0.01854748640259107,0.005546817538142204,22.949655834960936,,0.8699933133443196,0.017952279831256187,0.005357945913927895,23.080687469046456,0.8740862550871713,supervised,,,0.018556557867924373,0.005553201488902171,22.944422823079428,,0.8699664375940959
121,1e-05,M1,corrupted_to_normal,2026-05-20 17:10:00,,,0.018575745208064716,0.0055623068695267045,22.94126825866699,,0.8698656185468038,0.017955783059767316,0.005358972685677665,23.07999005126953,0.8740616553170341,supervised,,,0.018588687422871588,0.005569651692608992,22.934469026692707,,0.8698096443812052
122,1e-05,M1,corrupted_to_normal,2026-05-20 17:23:19,,,0.01855603562494119,0.0055496387735009195,22.943918811035157,,0.8699360336621602,0.017952094383324894,0.005357634622390781,23.08061150251116,0.8740849360874721,supervised,,,0.0185669264793396,0.005556532149016857,22.937697424316408,,0.8698960580825805
123,1e-05,M1,corrupted_to_normal,2026-05-20 17:36:38,,,0.018548983534177145,0.005559066393226385,22.93625502726237,,0.8701008308728536,0.01795083497720105,0.005357612036487886,23.080671966552735,0.8740973363603864,supervised,,,0.018559950921932855,0.005565974002083142,22.930149916585286,,0.8700602323532104
124,1e-05,M1,corrupted_to_normal,2026-05-20 17:49:56,,,0.018550072129567465,0.00555605969230334,22.938318615722658,,0.8700598773320516,0.01795397744008473,0.0053582674821572645,23.080436726161413,0.8740724882398333,supervised,,,0.018561230954527854,0.0055630460148056345,22.932224401855468,,0.8700181522687276
125,1e-05,M1,corrupted_to_normal,2026-05-20 18:03:13,,,0.018544864339629808,0.005548496180027724,22.951319555664064,,0.8700363199869792,0.01795424094540732,0.005358589719874518,23.079805975341795,0.8740731479508537,supervised,,,0.01855753824909528,0.005555914316574732,22.944683540852864,,0.8699837629000345
126,1e-05,M1,corrupted_to_normal,2026-05-20 18:16:39,,,0.01854651319483916,0.005541067199905714,22.95534985961914,,0.8699455419222514,0.017953689036199025,0.005358548924114023,23.08012440447126,0.8740780957221985,supervised,,,0.018557116962472597,0.005547713830322027,22.949628474934897,,0.8699059707005818
127,1e-05,M1,corrupted_to_normal,2026-05-20 18:29:52,,,0.018541844010353088,0.005544264740745227,22.952104823811847,,0.8700242089907329,0.017949562098298753,0.005356483374961785,23.081471357945034,0.8740988626207624,supervised,,,0.01855357157488664,0.005551390917599201,22.946156626383463,,0.8699781955083211
128,1e-05,M1,corrupted_to_normal,2026-05-20 18:42:41,,,0.01854074636499087,0.005536109297722578,22.962785283406575,,0.8699536314646403,0.01794919501330171,0.005356961390588964,23.080875972202847,0.8741072904859271,supervised,,,0.018550013103087744,0.005542524030804634,22.957242116292317,,0.8699251112937927
129,1e-05,M1,corrupted_to_normal,2026-05-20 18:55:23,,,0.01854199306766192,0.005550242615242799,22.947428293863933,,0.8700824971516927,0.017946654323169164,0.0053556454162512505,23.081930953543527,0.8741197986057826,supervised,,,0.018552121730645497,0.005556943384061257,22.94157736002604,,0.8700482184727987
130,1e-05,M1,corrupted_to_normal,2026-05-20 19:08:20,,,0.018548582909504573,0.005536709442238013,22.949799529012044,,0.8698812668482463,0.017947166016272137,0.0053565129079989025,23.081903350394114,0.8741231277465821,supervised,,,0.01855730704665184,0.005542967393994331,22.944319948323567,,0.8698566047032674
131,1e-05,M1,corrupted_to_normal,2026-05-20 19:21:14,,,0.018552284658948582,0.00553914215490222,22.957137594604493,,0.8698685768127441,0.01795095852954047,0.005357522060296365,23.080654181780133,0.8740953994069781,supervised,,,0.018561077366272608,0.00554534808024764,22.951567551676433,,0.8698427090326944
132,1e-05,M1,corrupted_to_normal,2026-05-20 19:34:22,,,0.018548427524169287,0.005544301734864711,22.950614009602866,,0.8699587443033854,0.017947710912993978,0.005356258060250963,23.081658592878068,0.8741149273463658,supervised,,,0.018559712755680084,0.005551252455761035,22.944453992716472,,0.869915398534139
133,1e-05,M1,corrupted_to_normal,2026-05-20 19:47:33,,,0.018552504034837086,0.005556821353236834,22.93895805053711,,0.8700431752522787,0.017949781688196317,0.005357238863621439,23.080605839756558,0.8741044315746852,supervised,,,0.018562197866042456,0.005563508426149686,22.933216529337564,,0.8700131067911784
134,1e-05,M1,corrupted_to_normal,2026-05-20 20:00:48,,,0.018542350325981775,0.005539421860625346,22.957843790690106,,0.8699707171758015,0.017954292949608396,0.005358750743418932,23.079880625697545,0.8740742671421596,supervised,,,0.01855187153816223,0.0055458287211755915,22.952185900878906,,0.869939573542277
135,1e-05,M1,corrupted_to_normal,2026-05-20 20:13:54,,,0.018560646575689316,0.005545303965111574,22.94434179280599,,0.8698465759595235,0.017951544969422476,0.005358123226463795,23.080437156459265,0.874095539011274,supervised,,,0.018572199936707813,0.005552361706892649,22.938343364461264,,0.8698016196568807
136,1e-05,M1,corrupted_to_normal,2026-05-20 20:26:50,,,0.018549912774562836,0.005538771012922128,22.95253154703776,,0.8698885847091675,0.01794484127163887,0.005355695352490459,23.08188059866769,0.8741383479254586,supervised,,,0.018561823972066245,0.005546092416346073,22.94658933105469,,0.8698426865259806
137,1e-05,M1,corrupted_to_normal,2026-05-20 20:39:48,,,0.018555761233965556,0.005551931925614675,22.93415420735677,,0.8699617088635763,0.017949773156217166,0.00535744572537286,23.080805924333845,0.8741066979135785,supervised,,,0.01856580645442009,0.005558746667951345,22.92833201904297,,0.8699294039408366
138,1e-05,M1,corrupted_to_normal,2026-05-20 20:52:50,,,0.018549240587155024,0.005544061871618032,22.945572784423828,,0.8699482145945231,0.017948711748208317,0.00535660174159067,23.081847487095423,0.8741086233411517,supervised,,,0.018560033575693767,0.005551280571520329,22.939610556030274,,0.8699124713261922
139,1e-05,M1,corrupted_to_normal,2026-05-20 21:05:49,,,0.018556387574474018,0.005551357182860374,22.94123510538737,,0.8699496979077657,0.017943246195571763,0.005355438758432865,23.082410018484932,0.8741518260683332,supervised,,,0.018566693893074988,0.005558198002477487,22.935238586425783,,0.8699150429089864
140,1e-05,M1,corrupted_to_normal,2026-05-20 21:18:51,,,0.018554611326257388,0.0055370400093495845,22.950671127319335,,0.8698242886225382,0.017947770627481596,0.005356677572748491,23.081618005371094,0.8741187991823469,supervised,,,0.018564865291118622,0.005544050008555254,22.94487020365397,,0.8697918486277262
141,1e-05,M1,corrupted_to_normal,2026-05-20 21:31:55,,,0.018548346869150797,0.005551496910303831,22.945260934448243,,0.8700315024693807,0.01794853423663548,0.005356921908685139,23.08081802280971,0.8741138168334961,supervised,,,0.018559070736169817,0.005558401855329673,22.93902222290039,,0.8699933130264282
142,1e-05,M1,corrupted_to_normal,2026-05-20 21:44:57,,,0.018560655582944553,0.005560257503390312,22.94004862569173,,0.8699960205713908,0.01794740483718259,0.005356702278341566,23.081669290597098,0.874122869505201,supervised,,,0.01857350903749466,0.005567999982833863,22.933094939168296,,0.869944911702474
143,1e-05,M1,corrupted_to_normal,2026-05-20 21:57:56,,,0.018544693118333816,0.0055453391842544076,22.94889819132487,,0.8700064624786377,0.017948576734747205,0.005356898385924952,23.08101149291992,0.8741131824629648,supervised,,,0.018555255421002705,0.005552098219593366,22.942800264485676,,0.8699684294700623
144,1e-05,M1,corrupted_to_normal,2026-05-20 22:10:54,,,0.018550944005449613,0.005538690371563037,22.954936146036783,,0.8698774656295777,0.01794925543665886,0.0053568926864436695,23.081273001970562,0.8741062541416713,supervised,,,0.01856323574682077,0.005546218050767978,22.948446587117513,,0.8698298249562582
145,1e-05,M1,corrupted_to_normal,2026-05-20 22:23:45,,,0.018568558051188788,0.005554001688212156,22.946238096110026,,0.8698544384638468,0.017948242797596114,0.005357102627839361,23.081030970982145,0.8741185265949795,supervised,,,0.018578166886170706,0.005560317793985208,22.940639869181314,,0.8698215108235677
146,1e-05,M1,corrupted_to_normal,2026-05-20 22:36:40,,,0.018550525736808775,0.005552009614308675,22.944502646891276,,0.8700148404439291,0.017939843299559183,0.005353927120779242,23.082590147181918,0.8741708378928048,supervised,,,0.018559037721157075,0.005558484589556853,22.938921146647136,,0.869994471168518
147,1e-05,M1,corrupted_to_normal,2026-05-20 22:49:16,,,0.018566103967030845,0.005559521918992201,22.937331348673503,,0.8699341817855835,0.017941944657479014,0.005354872148271118,23.082868048095705,0.8741593914168222,supervised,,,0.01857292110522588,0.005565407469123602,22.932317298380532,,0.8699248651504516
148,1e-05,M1,corrupted_to_normal,2026-05-20 23:01:48,,,0.018552949136495592,0.005546711020668347,22.950316923014324,,0.8699376206715902,0.017945762022052492,0.005355981626787356,23.08184490007673,0.8741319796562195,supervised,,,0.018563207897543905,0.005553487641861041,22.944680983479817,,0.8699027992884318
149,1e-05,M1,corrupted_to_normal,2026-05-20 23:14:31,,,0.018546063791712124,0.005543835857758919,22.950412951660155,,0.8699777226130168,0.017944640959586415,0.005355545473098755,23.082371557617186,0.8741390844890049,supervised,,,0.01855549562772115,0.005550300833831231,22.944725663248697,,0.8699480536460876
150,1e-05,M1,corrupted_to_normal,2026-05-20 23:27:16,,,0.018568575278917948,0.005541447713474433,22.943551241048176,,0.8697287261009217,0.017941863201345717,0.005354941626318863,23.08264422607422,0.8741608233588083,supervised,,,0.018580746832489968,0.005548941701153914,22.93692465209961,,0.8696819504102071
151,1e-06,M1,corrupted_to_normal,2026-05-20 23:40:05,,,0.018545597994327544,0.005548657852907975,22.946638907877603,,0.8700306008021037,0.017937069582513402,0.00535478073145662,23.082212165614536,0.8741801228659494,supervised,,,0.018556291180849074,0.0055553903301556904,22.940642138671876,,0.8699909936269125
152,1e-06,M1,corrupted_to_normal,2026-05-20 23:52:28,,,0.018540396584073703,0.005550573845952749,22.950021326700845,,0.8701017745335897,0.017934599877681052,0.005353276993760041,23.083344571794782,0.8741897684778486,supervised,,,0.01855235308309396,0.005557632993906736,22.943767826334636,,0.8700528011322022
153,1e-06,M1,corrupted_to_normal,2026-05-21 00:04:59,,,0.01855422266026338,0.005540176965047916,22.951571262613932,,0.86985954469045,0.01792962359189987,0.005352381271549633,23.084753074428015,0.8742305743626185,supervised,,,0.018564526824156442,0.00554691045631965,22.945921936035155,,0.8698238377888997
154,1e-06,M1,corrupted_to_normal,2026-05-21 00:17:35,,,0.01854113781253497,0.005540078870703777,22.9523667582194,,0.8699894123713175,0.017938051170110703,0.005354789544854846,23.08248421848842,0.874170433303288,supervised,,,0.018550590869784354,0.005546577374388774,22.946718681844075,,0.8699598670323689
155,1e-06,M1,corrupted_to_normal,2026-05-21 00:30:07,,,0.01854267085492611,0.0055500972221295035,22.946656764729816,,0.8700742654482524,0.01793366074221475,0.005353370807532753,23.083417898123606,0.8742001250675746,supervised,,,0.01855312110185623,0.005556615470846494,22.940956213378907,,0.870034945678711
156,1e-06,M1,corrupted_to_normal,2026-05-21 00:42:38,,,0.01855312006076177,0.005542673759162426,22.944496553548177,,0.8698955390930175,0.017935524424910546,0.005353970387152263,23.083541870117188,0.8741874830382211,supervised,,,0.018565199075142542,0.005549926652014255,22.93813309326172,,0.8698472777684529
157,1e-06,M1,corrupted_to_normal,2026-05-21 00:55:07,,,0.018542558515071868,0.005538453212380409,22.951029920450846,,0.8699589486757914,0.01793622088645186,0.005354210581311158,23.083227093505858,0.8741829165867396,supervised,,,0.018552994724114737,0.005545181709776322,22.944921429443358,,0.8699218723932902
158,1e-06,M1,corrupted_to_normal,2026-05-21 01:07:33,,,0.018565782231092454,0.0055559029921889306,22.94482421875,,0.8699012090682984,0.017932314150248256,0.0053527848514063016,23.084803175571988,0.8742077541760036,supervised,,,0.018574738806486128,0.005561811959246795,22.939776673380535,,0.8698707330385844
159,1e-06,M1,corrupted_to_normal,2026-05-21 01:19:58,,,0.018551643947760266,0.005547384948531787,22.942616723632813,,0.869957412147522,0.017936090005721366,0.005354030394341265,23.083263159179687,0.8741824230739048,supervised,,,0.018562621399760247,0.005554469895362854,22.936347583007812,,0.8699184866587321
160,1e-06,M1,corrupted_to_normal,2026-05-21 01:32:21,,,0.01856821985046069,0.005550601115822792,22.942421107991535,,0.8698238150278728,0.01793447568374021,0.005354088403497424,23.082930348859513,0.8741991325787135,supervised,,,0.018576570273439088,0.0055566840909421445,22.937273739624022,,0.8698011393229167
161,1e-06,M1,corrupted_to_normal,2026-05-21 01:44:49,,,0.018541974218686422,0.005540662653247515,22.956170517985026,,0.8699868857383728,0.017933274604167257,0.005352569275030068,23.083487812151226,0.8741959876741682,supervised,,,0.018553134911259015,0.005547707267850637,22.949967915852863,,0.8699457255681355
162,1e-06,M1,corrupted_to_normal,2026-05-21 01:57:13,,,0.018549731355905534,0.0055544083915650844,22.94046120300293,,0.8700467721621196,0.017932365704860006,0.005353350642962115,23.084621687534877,0.8742128396987915,supervised,,,0.018561147675911587,0.005561306780576706,22.934123264567056,,0.8700015933354696
163,1e-06,M1,corrupted_to_normal,2026-05-21 02:09:49,,,0.01855267347494761,0.0055423519196609655,22.95089569600423,,0.8698967860539755,0.017931065307770458,0.005352790940872261,23.084232775006974,0.8742202733448573,supervised,,,0.018563777628540994,0.005549171503881614,22.945043634033205,,0.8698539410273234
164,1e-06,M1,corrupted_to_normal,2026-05-21 02:22:28,,,0.018550566198428473,0.005547840387622516,22.94412302856445,,0.8699727440516154,0.017933741925018173,0.005353355547785759,23.08379453212193,0.8741991571698869,supervised,,,0.01855931094288826,0.00555397830059131,22.938973662312826,,0.8699466757456462
165,1e-06,M1,corrupted_to_normal,2026-05-21 02:34:57,,,0.018545197053750358,0.005542343387256066,22.952211529541017,,0.8699714654604593,0.017933313375285694,0.005353038941855941,23.083691702706474,0.8742002522332327,supervised,,,0.018557522002855938,0.005549588886896769,22.945936728922526,,0.8699206707318624
166,1e-06,M1,corrupted_to_normal,2026-05-21 02:47:21,,,0.018557139241695404,0.005547985274593035,22.944530674235025,,0.8699084625562032,0.017937132170370646,0.005354903513299567,23.082953163364955,0.8741807153565543,supervised,,,0.018565824404358864,0.00555423704807957,22.939276986694335,,0.869884127998352
167,1e-06,M1,corrupted_to_normal,2026-05-21 02:59:44,,,0.018548786344130833,0.005537428146104018,22.95759967142741,,0.8698864190737406,0.017936484335575785,0.005354394582978317,23.083039568219867,0.8741821206501552,supervised,,,0.01855894476175308,0.005544153405229251,22.951861330159506,,0.8698520881970724
168,1e-06,M1,corrupted_to_normal,2026-05-21 03:12:05,,,0.018572069018085797,0.005546112989634275,22.943488759358726,,0.8697404417673746,0.01793469859446798,0.005353229885867664,23.08364474182129,0.8741883406366621,supervised,,,0.01858088313738505,0.0055522528611123565,22.9381356048584,,0.8697136988957723
169,1e-06,M1,corrupted_to_normal,2026-05-21 03:24:26,,,0.018555549881855645,0.005542219747354587,22.953767801920574,,0.8698667005221049,0.017940284598299435,0.005355546477649893,23.082403240966798,0.8741556003979274,supervised,,,0.018564326539635658,0.005548400885860125,22.94861902364095,,0.8698407454172771
170,1e-06,M1,corrupted_to_normal,2026-05-21 03:36:48,,,0.018543198149402935,0.005543724163621664,22.951480372111003,,0.87000526192983,0.01793342875582831,0.005353231697529554,23.08346242588588,0.8742010631288801,supervised,,,0.01855230819781621,0.005550073677549759,22.945858752441406,,0.8699776563644409
171,1e-06,M1,corrupted_to_normal,2026-05-21 03:49:27,,,0.018547970562179883,0.005543843671679496,22.947493300374347,,0.869958733145396,0.017937308904528618,0.005354567089676857,23.083300675310408,0.8741756392751421,supervised,,,0.018557032109300296,0.005550315141926209,22.941721211751304,,0.8699328317642212
172,1e-06,M1,corrupted_to_normal,2026-05-21 04:02:06,,,0.01854683394829432,0.0055425548026959105,22.94463002319336,,0.8699572108268738,0.017932835913130215,0.005352807881150927,23.083651075526646,0.8742027335575648,supervised,,,0.01855717533628146,0.005549412084122499,22.93859032084147,,0.8699223689397176
173,1e-06,M1,corrupted_to_normal,2026-05-21 04:14:35,,,0.01855659390389919,0.00554362489382426,22.947131278483074,,0.8698703119913737,0.01793347874581814,0.005353517261360373,23.084046630859376,0.8742034295763288,supervised,,,0.01856790319780509,0.005550965045889218,22.941029318237305,,0.8698306204795837
174,1e-06,M1,corrupted_to_normal,2026-05-21 04:27:01,,,0.018554192125797273,0.005545736856510242,22.941298474121094,,0.8699154491424561,0.01793472446160657,0.005353870826533862,23.083023902675084,0.8741945419447763,supervised,,,0.018562709967295327,0.00555200719833374,22.93588280029297,,0.8698929741223653
175,1e-06,M1,corrupted_to_normal,2026-05-21 04:39:23,,,0.018560176239411037,0.005548682068785032,22.938189282226563,,0.8698850603103637,0.017937306492243493,0.005354529607402427,23.083114618355886,0.8741752305984497,supervised,,,0.018571111741662025,0.005556088436146577,22.93195657755534,,0.8698497692743937
176,1e-06,M1,corrupted_to_normal,2026-05-21 04:51:44,,,0.0185540675898393,0.00554443701133132,22.944894661458335,,0.8699036958376567,0.017935164508649282,0.00535398110385452,23.08329735369001,0.8741911848885673,supervised,,,0.018562793616453806,0.005550548548748096,22.939639611816407,,0.8698775517145793
177,1e-06,M1,corrupted_to_normal,2026-05-21 05:04:03,,,0.01857185322244962,0.005550207493205866,22.9437869527181,,0.8697835445404053,0.01793581130376884,0.005354160866141319,23.0827008619036,0.8741864948817661,supervised,,,0.018580868960420292,0.005556448529412349,22.93875097757975,,0.8697557972272237
178,1e-06,M1,corrupted_to_normal,2026-05-21 05:16:22,,,0.018551931485533715,0.005546044922371705,22.951006116739908,,0.8699411362330118,0.017933481748614994,0.005353478145386491,23.083761036028182,0.8742029394830976,supervised,,,0.018561906431118647,0.0055526024791101615,22.945225086466472,,0.8699069618860881
179,1e-06,M1,corrupted_to_normal,2026-05-21 05:28:48,,,0.018550807535648348,0.00554795472646753,22.946583225504558,,0.8699714741388956,0.017934532587868826,0.005353559940201895,23.083800802176338,0.8741932894161769,supervised,,,0.01856242384314537,0.005554739321519931,22.940537712605796,,0.869923156674703
180,1e-06,M1,corrupted_to_normal,2026-05-21 05:41:25,,,0.01854180833697319,0.0055411483531196916,22.95186196492513,,0.8699934018452963,0.017933263722913605,0.005353518179484776,23.08382851300921,0.8742055946350098,supervised,,,0.018553689245382945,0.005548588639001052,22.94566737874349,,0.8699489960034689
181,1e-06,M1,corrupted_to_normal,2026-05-21 05:54:10,,,0.018555566709240277,0.005546516081939141,22.94993952331543,,0.869909495862325,0.017930983242818287,0.005352905783270087,23.08433874773298,0.8742222965240478,supervised,,,0.01856435199578603,0.005552627361069123,22.944735807291668,,0.8698827554066976
182,1e-06,M1,corrupted_to_normal,2026-05-21 06:06:40,,,0.01854525004029274,0.00553270387450854,22.961002140299478,,0.8698745402654012,0.01793121396941798,0.005352331144681998,23.08438329990932,0.8742142117364066,supervised,,,0.01855534892777602,0.00553929364780585,22.955255727132162,,0.869839449373881
183,1e-06,M1,corrupted_to_normal,2026-05-21 06:19:04,,,0.018547611989577613,0.005545098484059175,22.944861474609375,,0.8699748673121135,0.01793331698008946,0.005353405435170446,23.083907372174945,0.8742038976533072,supervised,,,0.018558333253860474,0.005552099911868572,22.9386443359375,,0.8699376685142517
184,1e-06,M1,corrupted_to_normal,2026-05-21 06:31:25,,,0.018552992333968482,0.005541370021303495,22.955180986531577,,0.8698837797164917,0.01793464211821556,0.005353448830544948,23.083469233921598,0.8741910564831324,supervised,,,0.018562271436055502,0.005547684554755687,22.949646260579428,,0.8698541329065959
